Simulation,Final_Value
5342,2488938.921387539
5343,1710295.720768635
5344,1254451.2488308696
5345,866227.0862870847
5346,1261439.13945944
5347,2323981.276363888
5348,1159940.4586951938
5349,931187.2857830961
5350,1429779.0261968845
5351,1769043.3948947298
5352,1491097.8506693689
5353,1007947.6560256362
5354,2072249.3328459444
5355,1871290.1801183573
5356,1894962.6665351472
5357,1666393.0373444266
5358,1302035.9151481723
5359,1104278.616413255
5360,1455957.1574407953
5361,1727580.7913978861
5362,1619955.1567812238
5363,673615.20684119
5364,1541795.531709786
5365,2255650.6953856084
5366,1721708.0875065636
5367,1619782.7561687962
5368,1625746.270896602
5369,1797459.9705690707
5370,952223.7531051914
5371,1110367.630730624
5372,2304610.4737596298
5373,1064885.818797748
5374,1297755.8791986632
5375,1506961.6009093947
5376,1134853.436643134
5377,2317030.2484003156
5378,1761137.374109519
5379,591797.5166093326
5380,1681333.4529408934
5381,1822726.1356910092
5382,1016604.6345190544
5383,1386969.9720618585
5384,2015732.6211486617
5385,1047001.0131755316
5386,1646020.2052068743
5387,945031.789326572
5388,703264.9079659205
5389,1649446.472411294
5390,973839.9556991173
5391,1681735.9766934249
5392,1017626.7092434635
5393,1269638.650330079
5394,1295528.8544114549
5395,1079249.5465360167
5396,1672785.887328778
5397,658200.9146615168
5398,1220014.2572176668
5399,1632093.7795540467
5400,1776046.1301927625
5401,1869060.8527491696
5402,2500958.387417458
5403,1309206.6163497136
5404,1553756.8811635817
5405,964161.7574776629
5406,1172598.9401437938
5407,1359615.863254359
5408,1256879.698117647
5409,1247698.4760231483
5410,1652264.8322892638
5411,1562531.34568167
5412,1597258.0320142547
5413,1373526.760870907
5414,1303045.3030032546
5415,1640817.0540205925
5416,1153681.9559035623
5417,1189241.935072008
5418,1236813.4677161954
5419,961493.872692953
5420,1358173.1875162418
5421,1741680.5159936869
5422,1084492.87465008
5423,1030423.0657847282
5424,1932246.170016861
5425,912328.7821110463
5426,1435334.621857232
5427,1310364.2248041448
5428,719623.5342167793
5429,896903.0620162326
5430,1001369.9796107989
5431,871541.5023291863
5432,1319220.6116789712
5433,1351132.44644785
5434,1764570.5305305214
5435,1477295.1598262095
5436,661191.7861762573
5437,1480233.0972912249
5438,1530871.3918713958
5439,1016150.0258897314
5440,1096828.683726467
5441,2049577.7008245173
5442,1147469.5040242674
5443,1523423.7865345306
5444,1276485.8754716706
5445,2022618.821313225
5446,1389151.0926849472
5447,2730880.4227460106
5448,984434.1255682986
5449,996311.6184120685
5450,1065722.5962325442
5451,1127252.1647023058
5452,1039185.7555973234
5453,1126724.8421311623
5454,2329389.016360968
5455,1049510.3976324168
5456,1525623.6416152108
5457,1494794.2153009449
5458,1535415.9730693013
5459,1512856.712200748
5460,966771.7957312238
5461,1255164.2044927657
5462,1449619.235736296
5463,1388703.1363971098
5464,1154225.8256916513
5465,905620.9744383646
5466,1548594.1113459887
5467,1477009.2352447694
5468,978780.7712194752
5469,945063.4713777559
5470,1288398.8382931098
5471,2558343.737892267
5472,1417503.2555267813
5473,1402991.0083602504
5474,1107849.4127420967
5475,1446392.8644949843
5476,1714374.1585678095
5477,1393840.3636256175
5478,927928.2815556949
5479,1508277.1146623404
5480,1227372.8085090152
5481,1420011.9277870404
5482,1355801.0629850067
5483,795572.6560708709
5484,1828809.1304123
5485,1884428.3965628573
5486,831599.2556763393
5487,1859630.5169623657
5488,890595.6457001624
5489,1583752.5652218051
5490,1415091.930592725
5491,1350834.8162055023
5492,1397540.4201405344
5493,1352640.3345325794
5494,1162521.6089650632
5495,1761390.6026965792
5496,1185246.7205245965
5497,1461861.7247569838
5498,1607268.6466751313
5499,1790482.20890328
5500,1241133.302490008
5501,906318.8185895944
5502,1351887.0196537797
5503,862118.5418313253
5504,821792.4998906268
5505,1720891.4067004826
5506,1324717.0224666593
5507,1123854.5810873406
5508,1247836.7861892453
5509,1570518.790152224
5510,1401277.1439961449
5511,1077659.508000013
5512,824355.4659564478
5513,1291516.7303819875
5514,943168.0845724961
5515,871198.6396171865
5516,1712199.2498520194
5517,1773138.0364277859
5518,881198.9452379415
5519,1387499.4635672665
5520,1305533.418585602
5521,964365.3921212082
5522,843095.4734498844
5523,1291462.1836791853
5524,2358155.7891684184
5525,1119597.914266019
5526,1184057.265947627
5527,1044732.1957904778
5528,997810.8072767124
5529,1895286.6603166156
5530,1715575.046903755
5531,1250535.8089950213
5532,1591021.9561927381
5533,1655574.4304758236
5534,2042759.4655310432
5535,1281695.855966725
5536,1266041.315555427
5537,716955.5697404296
5538,895107.8232367144
5539,1432762.8283685984
5540,1869956.9723513168
5541,1653400.1043791235
5542,899214.3666792143
5543,1403492.720624804
5544,1837732.518574306
5545,1424050.7226734327
5546,1478897.2805930055
5547,1623702.8775556216
5548,969609.447631451
5549,1689408.6438322654
5550,1293444.6249523573
5551,1993614.2240528623
5552,662884.4468171902
5553,1577515.138545552
5554,763778.4310942808
5555,1606658.6803078286
5556,875467.8224901726
5557,855396.6352204528
5558,1934676.4319480087
5559,1441461.4110166894
5560,1206200.1476857525
5561,833464.8993392208
5562,1226844.247241572
5563,1237690.2292513943
5564,1474783.9828846278
5565,1690266.2242407417
5566,1423335.3967230376
5567,854226.0621482929
5568,944670.2599928088
5569,1290399.7934940527
5570,963925.9233242788
5571,1190444.569987339
5572,991794.9719683739
5573,1431562.752999613
5574,779974.6399491171
5575,1591953.1736121273
5576,1194856.2360636408
5577,1083692.373997279
5578,1886740.907588267
5579,1020726.1862741315
5580,1271160.540486115
5581,1491274.8421004994
5582,1872745.7790890518
5583,1568701.626828101
5584,1277194.3484681773
5585,1217428.538084822
5586,1943226.3144805275
5587,1051070.6462334646
5588,1614747.1367669825
5589,987245.1623020648
5590,1482863.2441582028
5591,1069357.864806668
5592,600737.0606789168
5593,975560.1450132848
5594,2058244.266542102
5595,1455342.2182023835
5596,944805.9231476062
5597,1055995.9942743436
5598,1412742.84192762
5599,889147.6325433233
5600,1360564.9316188167
5601,1008280.7597177315
5602,1220676.017449496
5603,1110344.5801274325
5604,1911870.0159087533
5605,2078779.380687019
5606,1774043.158674427
5607,1792336.7523015416
5608,1340918.9115593915
5609,2813858.0589347677
5610,1026583.4214577292
5611,2429652.7178051514
5612,893507.5080239893
5613,1975804.3104871556
5614,1574924.489547773
5615,1741428.3289643258
5616,1518785.2590133732
5617,1573458.8849957227
5618,939490.6072154826
5619,1272294.6988313468
5620,1187528.4009540002
5621,1607755.4091797818
5622,1214385.5840300282
5623,1913116.7372028886
5624,933269.2817973333
5625,1383569.1495838393
5626,893370.2411915303
5627,1331977.4239808936
5628,1078201.5357520378
5629,1208932.6292922525
5630,2130768.378293502
5631,1763843.9341687197
5632,1124879.77612749
5633,841151.3918640463
5634,1059693.667231865
5635,871326.3436814741
5636,1239710.9436959308
5637,1384926.9561470514
5638,937069.7417766473
5639,1922689.1805106164
5640,1499173.2288693998
5641,2016117.141491443
5642,887455.5781873884
5643,1229476.0561319164
5644,863092.0079162385
5645,967508.8851930238
5646,1024327.5552300628
5647,1138606.523161262
5648,1235301.8824316298
5649,1074498.1497011024
5650,955399.6373672283
5651,3691886.0551703554
5652,1660785.5934994754
5653,1384960.0009311852
5654,1099528.7170450704
5655,1244203.1321687144
5656,579587.382632889
5657,2208340.6422912204
5658,1265858.4703084081
5659,1280341.4951435705
5660,968351.209053983
5661,1801384.2027209671
5662,1243204.6222069599
5663,1853542.683178621
5664,808314.4897978076
5665,1549284.3973905426
5666,1211216.883321643
5667,1332546.970081994
5668,813467.6836057375
5669,902064.6979303443
5670,928320.0708417108
5671,1443382.2906702533
5672,1465452.3106835913
5673,1519886.8689784494
5674,1063083.203809363
5675,1210753.4183136993
5676,1774674.6708903534
5677,1357807.500684921
5678,1393012.8019157457
5679,1583106.2454582488
5680,1118694.8021332708
5681,1746424.3852086647
5682,2545353.952204842
5683,706937.2963837066
5684,841554.6013056514
5685,1439223.688592542
5686,871926.7459518922
5687,1301316.8168780673
5688,1268856.4042471845
5689,918439.3205684889
5690,1355487.73728603
5691,1699729.8917216812
5692,799852.9876145017
5693,1991294.3374512023
5694,1301733.8042576977
5695,1165843.5091437416
5696,1768503.7788810441
5697,1166719.530897564
5698,1599697.6377280285
5699,1248706.3928788882
5700,1193692.5110890267
5701,1246743.9971539627
5702,1236789.977085124
5703,2154430.625406754
5704,1482733.495518658
5705,1213301.1365982092
5706,975413.6286221339
5707,1156670.0316428314
5708,1287662.875138817
5709,1155207.5200258465
5710,1020476.0836359122
5711,747203.0835469646
5712,1317404.0264453087
5713,1525910.9997893623
5714,940763.9557812084
5715,1964130.794588629
5716,1481198.5854533012
5717,1635210.8027052078
5718,1033155.6782456646
5719,1337108.1070141683
5720,1018022.8238037991
5721,1072164.5985710933
5722,1662447.4427698632
5723,1805673.247639139
5724,1006854.1941895315
5725,671250.9308017226
5726,1558464.2334445696
5727,1154593.9663159153
5728,1096507.5976779903
5729,1120287.819082524
5730,1416789.45146947
5731,943436.1008544291
5732,510404.66941005725
5733,1180052.3842178932
5734,1461918.8736495392
5735,1472677.0963589945
5736,1155346.5772934111
5737,1519017.2352639728
5738,1398135.8923352144
5739,1287958.655795481
5740,1104010.6502293
5741,1342336.8909541937
5742,2303792.691799414
5743,1558187.6069098758
5744,1026370.5998836232
5745,635267.2642605588
5746,1005568.9849403749
5747,2072821.525449995
5748,723768.5644980257
5749,1556296.2990264697
5750,1391150.347546699
5751,1255471.943746422
5752,1211569.914274715
5753,1446212.4160465768
5754,1799365.8918582455
5755,1629604.0044403188
5756,912182.7606484466
5757,724667.6176553228
5758,1207903.790000952
5759,908220.4155393644
5760,1216555.971646242
5761,1196116.1645212115
5762,1330137.0293761028
5763,968726.2556821918
5764,1101579.1503699669
5765,1556238.716206731
5766,960773.0222089746
5767,1903812.8638644367
5768,1158708.311861706
5769,633843.8546753285
5770,1737942.4694617265
5771,1061484.0541129636
5772,819706.3210146644
5773,1393133.3671762743
5774,944726.0289543937
5775,1514805.3763321922
5776,912405.2805168511
5777,1121130.7094202102
5778,1065702.5395847976
5779,2317697.7970028976
5780,775934.9150741356
5781,700844.8950924588
5782,1040328.0567298523
5783,1048444.8763753031
5784,1144776.6810478522
5785,1261878.5826954853
5786,1047756.8836237314
5787,2235636.0637727645
5788,1050152.530616156
5789,1348705.6000982428
5790,1432459.5066855724
5791,1866350.354523692
5792,1235083.9943642798
5793,1544044.6045588497
5794,1843296.466048917
5795,1619849.337462413
5796,1308885.23324156
5797,1433022.3493921277
5798,1479805.835932645
5799,2911228.799014716
5800,1106688.7770451177
5801,2011456.8672655192
5802,1425920.7155455705
5803,426795.23981903924
5804,1076252.0615931642
5805,1101320.1554169843
5806,1569701.2132217267
5807,1963929.150768453
5808,1002673.79939608
5809,1712162.4890909605
5810,1848870.836531277
5811,1426270.070755486
5812,1446530.4337556378
5813,863939.3196578675
5814,2763561.3453759355
5815,1385070.2577729889
5816,1003464.5017260781
5817,1969139.3293036327
5818,1681222.7055911494
5819,971804.1847179482
5820,1098402.2262094254
5821,1091355.967018232
5822,994694.4880269332
5823,1740796.6180793615
5824,1870446.4056121327
5825,2187354.4722990384
5826,725713.6603137489
5827,1267014.4703652293
5828,1051048.1983704525
5829,855220.2120644281
5830,847758.119821856
5831,1311365.141221442
5832,859411.692962255
5833,1567532.8072028325
5834,1203778.7896839806
5835,1118102.9062786226
5836,911119.1543195451
5837,1372817.181487555
5838,1141626.4592622672
5839,698216.7269937455
5840,714151.4848495454
5841,718290.2353341929
5842,1272117.3030337412
5843,1416704.0513883524
5844,1157311.999244947
5845,1276742.5530257479
5846,1232696.8403467445
5847,1257886.3208093701
5848,1171388.7050479688
5849,1637222.0439318747
5850,2454070.8301868425
5851,2298643.4509019153
5852,1238294.5080685283
5853,1310627.489787479
5854,734707.0721930879
5855,1139523.2333429605
5856,1402961.52713282
5857,979635.2191209676
5858,803021.0538890597
5859,1118832.149954202
5860,1867677.9744042833
5861,1709877.9221389375
5862,919236.2138148135
5863,994410.547759935
5864,528373.7510846851
5865,1419697.8539831399
5866,822492.4864388166
5867,977964.018794269
5868,1413998.4338496106
5869,1474306.9463341348
5870,1347867.7695754191
5871,1442117.2017451597
5872,1577711.2876407544
5873,1526082.6114807092
5874,810407.4726853144
5875,971489.3089601898
5876,1058276.2208484912
5877,2144211.9424155285
5878,1360921.9243883863
5879,1028437.0153870699
5880,1600256.6144950313
5881,1517496.7610999132
5882,1653377.2843724298
5883,926024.3352541691
5884,1083170.583951702
5885,1323305.048196586
5886,1339827.224281409
5887,1510132.051885009
5888,1312652.906406882
5889,889201.0578316533
5890,1409717.8135837931
5891,1280306.9765920397
5892,1530023.8697526874
5893,1020347.2649987247
5894,715774.7002592339
5895,1860107.4514281177
5896,992227.9794699014
5897,1160705.354948478
5898,1668707.0087633422
5899,1306514.1637511658
5900,1667726.4369262345
5901,778889.9786461287
5902,1389922.6027567629
5903,1477891.3397041159
5904,2049974.8139789617
5905,599072.6326019882
5906,1191912.7598241628
5907,1252007.6305555287
5908,693356.5979828093
5909,1189563.534143881
5910,1543408.980693909
5911,2094436.0110455719
5912,1246997.2705863782
5913,1512121.675932231
5914,759803.2906565041
5915,947531.744007624
5916,777311.4170403569
5917,1321348.5822938029
5918,856106.7681955437
5919,1186146.4941942494
5920,1053942.127183782
5921,1340692.2034473573
5922,1325233.9427578582
5923,1792999.0357075494
5924,1642832.4971137058
5925,744756.9826423302
5926,1192011.8580397787
5927,2062591.601156219
5928,1682633.904850336
5929,717694.0545445328
5930,759549.1884348644
5931,1238705.9411215922
5932,1153544.7900976248
5933,1187326.9311225212
5934,1298186.0044807217
5935,1222033.4245848295
5936,1454623.7328693205
5937,884884.1009340634
5938,699599.1714341487
5939,1870143.0089407756
5940,1042589.5390726052
5941,1053539.6308691052
5942,1024545.3356862523
5943,1187148.309117823
5944,1103990.160018796
5945,1760090.5655747494
5946,1987248.061803892
5947,1299312.9257947581
5948,1232106.3025131612
5949,1339628.6677791544
5950,1852742.0251126927
5951,1316100.0991441165
5952,1925573.9621253503
5953,1033120.3800274131
5954,1521551.3224055106
5955,910127.583541283
5956,1689662.5887572586
5957,1366651.5148292282
5958,1242319.3941497523
5959,1748389.5885032588
5960,1067620.6929589345
5961,1819668.3161143567
5962,751725.3202616045
5963,1446852.1517102472
5964,1042575.1774210068
5965,1503832.0960875018
5966,876313.4193776232
5967,732888.4423642585
5968,690493.5096978635
5969,1535981.3384872572
5970,1853121.6215013145
5971,1395643.6002922622
5972,969809.1115327439
5973,1081150.7245611004
5974,898299.0366587832
5975,1698783.2642067082
5976,1621395.2385141305
5977,1532483.6912021548
5978,1207503.677597903
5979,1672982.7321851393
5980,1025752.1209718856
5981,1304498.4940707143
5982,828474.2278045912
5983,1169689.0883252744
5984,1202005.044569173
5985,1163441.7331665128
5986,1312329.7050449648
5987,2072940.1389433811
5988,1372684.0643861787
5989,1404541.3469342513
5990,1441721.4243971559
5991,980177.7512729189
5992,639634.2503373151
5993,1366570.5063138006
5994,1752718.8456434559
5995,1088539.5352812049
5996,1239166.5698311315
5997,1190526.0181992378
5998,1508049.7637205145
5999,1594365.9563420173
6000,1331261.1779716949
6001,1599187.1420879173
6002,1204241.191931375
6003,1131492.3456403166
6004,1981681.3603063088
6005,890636.1745280991
6006,1777573.6424672066
6007,1094044.85191235
6008,925851.1457298314
6009,1149780.6118234596
6010,1412598.3553288388
6011,1050614.8930574532
6012,1394425.7662821512
6013,1363195.6977912753
6014,828263.6887202257
6015,1915176.6744206627
6016,947337.7225371064
6017,1363985.2015493088
6018,1572529.3925592313
6019,1106601.8713177706
6020,1775727.0549218727
6021,2122895.5622088304
6022,1242899.8435565173
6023,2192465.1258506966
6024,853891.9995837983
6025,1199065.239298495
6026,1094894.2780481055
6027,3566503.031043878
6028,1317549.2554730466
6029,1574348.6399541718
6030,962097.4627868312
6031,1304967.3531737989
6032,1609870.762343732
6033,1008422.5693970199
6034,1528630.0913281464
6035,1845074.0106004
6036,2054004.5440561129
6037,1297121.8458285874
6038,857667.2585229875
6039,1452917.9503864325
6040,984414.0768359315
6041,1637637.662585408
6042,1597608.1245001368
6043,5405238.87589722
6044,1165268.7512807162
6045,878257.3313821504
6046,1385661.727416415
6047,1261216.584484279
6048,789074.479831681
6049,1145067.8970337012
6050,1190390.9165339102
6051,1094734.0155653723
6052,956714.533657684
6053,843047.0733766522
6054,1174687.7838289286
6055,1531946.2337250614
6056,1376597.2210915864
6057,1280961.8089482645
6058,1183588.7739174096
6059,1737653.2269479323
6060,778160.9094795594
6061,909883.9482081005
6062,1334545.4172775997
6063,1586887.6989346372
6064,1401789.4543737734
6065,1340626.5229146925
6066,1555740.0395225596
6067,1792082.550919888
6068,1640596.4416286107
6069,1337011.671478715
6070,783060.6393918395
6071,610733.9702900819
6072,1620738.6426568108
6073,1306831.7705612972
6074,1463258.3319778426
6075,1590392.306757693
6076,1754557.695004524
6077,1451331.0136992617
6078,1032826.4843496857
6079,1653895.943235085
6080,1435069.6449690585
6081,1006542.2986980077
6082,1443128.2882983782
6083,1279612.396517617
6084,1135247.0643236882
6085,1247883.8146786469
6086,1839450.4546952622
6087,1398332.040981546
6088,1696374.628091089
6089,1907446.6212313366
6090,1114531.3284997977
6091,997850.4499919281
6092,1011068.4000431765
6093,918521.2390891339
6094,1408131.365678735
6095,1184846.9037125255
6096,1260759.0487465672
6097,1636659.4016638563
6098,881341.4497986468
6099,2349574.354707934
6100,996211.8746403622
6101,1687175.4980500757
6102,2062483.1794189592
6103,1303255.7642351103
6104,1420039.9558021214
6105,1380575.3120440717
6106,1188148.5454419202
6107,1545652.444665764
6108,1789987.3528535678
6109,2478410.109443624
6110,1495259.791680524
6111,1275658.4120899527
6112,1864750.4765775562
6113,1267270.6067459448
6114,1826192.4527385866
6115,1624943.006542118
6116,1591730.1586206984
6117,922365.3970320051
6118,1405425.3354115407
6119,1518362.057207192
6120,1153625.9004535226
6121,1077748.6093314174
6122,1287944.5910339833
6123,1061597.8368759563
6124,1329316.6906195148
6125,923748.6500388198
6126,947057.7370134195
6127,1414437.0845548485
6128,1576218.6220575133
6129,905629.7713167751
6130,719232.351578523
6131,1318179.6647191718
6132,1622163.0921870994
6133,1156479.398184246
6134,1636439.2878886051
6135,1428366.3117818553
6136,975647.3136177459
6137,1130186.9954905156
6138,1374371.9940971108
6139,2146201.575084312
6140,1553426.2245781068
6141,1872016.2006896376
6142,2135536.64299905
6143,872419.7116292535
6144,973150.8537235103
6145,1047851.2194910217
6146,1078288.547159377
6147,1427647.702559679
6148,2286777.829049664
6149,1290594.1293828008
6150,1648460.5700563092
6151,1397633.9175155424
6152,1296524.2205680602
6153,1198617.9180101668
6154,891865.1261958674
6155,875446.3434940046
6156,1486716.6775079272
6157,1215259.5742541794
6158,603397.4705199227
6159,1101503.9216922873
6160,1935332.2927715832
6161,941003.582114
6162,1609602.2199643245
6163,1668305.6925623403
6164,2058991.5600739776
6165,1131485.491737394
6166,1069487.8334371748
6167,1307346.5167927726
6168,1562940.5816652935
6169,1077553.056051313
6170,1173500.102877312
6171,979911.6756653967
6172,1124972.59651953
6173,1321275.950599789
6174,1459971.0531696512
6175,795128.4092506474
6176,1085419.8782446983
6177,834162.4788029749
6178,509235.6862608857
6179,970092.3956988571
6180,746996.8235648416
6181,1201515.1504500248
6182,1723057.2569155046
6183,1626685.6098685644
6184,1844871.6161111542
6185,1764528.7421026153
6186,1213297.3282043696
6187,1393196.793332699
6188,1901706.775084356
6189,1054895.714620334
6190,1766281.963485746
6191,1028947.1275389612
6192,1146145.5042136232
6193,1218188.662289638
6194,1858354.988290051
6195,1378981.050661756
6196,857741.6728796359
6197,1531121.7658259925
6198,852211.1741434453
6199,834392.6307191612
6200,1398045.254526009
6201,1692917.270550965
6202,1764315.8967189356
6203,1351422.0981607414
6204,992406.2579669913
6205,1046861.8338343358
6206,1212792.384018898
6207,1554291.734159834
6208,1633724.3589723997
6209,1380070.3873072346
6210,1079306.9898173623
6211,1106323.5533204207
6212,1100090.843344171
6213,1303017.7805977657
6214,1463327.0386171772
6215,1549497.6804205358
6216,881895.7845792294
6217,1705985.5152830717
6218,1700693.2244796858
6219,1343864.963928122
6220,1402805.7446773346
6221,949787.4405039103
6222,1243026.196373953
6223,1367817.1721469713
6224,2398473.2871431657
6225,1638314.4355462843
6226,1314438.9674338074
6227,1610740.4702200335
6228,1772678.5381674068
6229,1332751.5507227161
6230,813806.7690966446
6231,949262.0718805479
6232,1140639.8689888732
6233,1171283.7046115494
6234,1449434.5539590658
6235,1234806.5610275443
6236,815355.4307669516
6237,1463733.004383253
6238,960396.806754211
6239,3070325.202912994
6240,859527.8260048346
6241,1134212.692889029
6242,2205910.412954964
6243,1534579.3168024241
6244,761767.0137322594
6245,1284988.440333781
6246,700270.4605382067
6247,1578779.424210567
6248,1199811.7837263509
6249,1724942.1475036347
6250,2087688.4290576982
6251,1608891.0029520802
6252,1625384.2316480097
6253,2296292.9990019063
6254,1267320.580585351
6255,911495.5257738475
6256,865430.9314487578
6257,1065172.5798538986
6258,1294370.1422121753
6259,923443.3061699352
6260,832617.5523676984
6261,791826.9992825815
6262,998850.6738261195
6263,1654090.1558962928
6264,1323479.8179825973
6265,885116.7926790102
6266,1279369.7774236265
6267,834902.4905796872
6268,1387090.081833517
6269,1363848.9520181073
6270,1091897.8457011671
6271,1460891.7423503073
6272,947522.265590671
6273,1148880.3430318895
6274,2315231.505403301
6275,1730129.0555992608
6276,1822925.4478827696
6277,1212719.5657031834
6278,1083218.5290222461
6279,1099178.6587311507
6280,915687.68292134
6281,1267935.3633527453
6282,1195490.1767526385
6283,2067041.8047941625
6284,854607.3055158879
6285,1063782.5283593382
6286,1430066.1152320474
6287,1260925.398086351
6288,1187818.935226816
6289,1944501.9873345296
6290,1299737.3779522995
6291,1146191.93466218
6292,1316942.17184226
6293,694288.8246168365
6294,1547301.8606326731
6295,1541992.7460814626
6296,978417.7058120237
6297,1466427.8208191928
6298,2176346.9927296457
6299,1297409.8019226608
6300,1311394.9577259722
6301,1325972.2725606062
6302,1352056.8015275036
6303,1186457.3999133152
6304,1293714.6928516242
6305,1588744.8698605928
6306,1135189.4441232532
6307,1777182.4591774344
6308,1963516.350413768
6309,1002539.3042828377
6310,851914.9404343456
6311,1527694.2537791773
6312,1632900.613736377
6313,1098649.5134384069
6314,1258988.2647348656
6315,1122863.7331546932
6316,1076661.6903546024
6317,1880119.9743570343
6318,1285314.7779649175
6319,1436579.9534252998
6320,1000797.2587967349
6321,1062220.53695071
6322,612179.8163728267
6323,1735048.1137200228
6324,1059772.154156049
6325,1190449.3393666972
6326,1599771.1846822791
6327,1885991.833031695
6328,955427.666697576
6329,1886024.0729224887
6330,780045.0779009133
6331,1324655.8447533315
6332,642145.502810431
6333,1248926.274100017
6334,1109851.4925274446
6335,945512.3951312987
6336,1067333.452736398
6337,1202849.945541657
6338,1035882.2857110894
6339,2496127.387792676
6340,2601783.879100941
6341,2441967.4303543023
6342,1981408.9009649395
6343,1144365.676619647
6344,1235694.7328598236
6345,1319237.580437077
6346,879803.9552965934
6347,1492170.6388833455
6348,1632984.997095345
6349,966315.2512729524
6350,1307217.2537799405
6351,2026502.8850099344
6352,1770951.4255356458
6353,1697792.8740513464
6354,1131296.4779792272
6355,997451.2936924575
6356,1500985.2330033174
6357,982804.3941249291
6358,959168.3623260774
6359,1284052.6688066057
6360,1253120.9645135326
6361,1898610.9534169638
6362,742139.069937273
6363,2168680.86731172
6364,1107588.0058811328
6365,2125879.8647146183
6366,894787.5579589469
6367,731301.1296019171
6368,1663767.8417460674
6369,854015.1116582303
6370,1295186.0983548155
6371,904671.9025117544
6372,1767846.3986997977
6373,1646537.831097618
6374,1378567.2943844094
6375,792919.6314765326
6376,1385347.4702001766
6377,1051211.0414372946
6378,931359.4785868494
6379,964126.6836802582
6380,702419.7956500738
6381,1089496.753397668
6382,947613.5119132785
6383,1183956.238621208
6384,1234722.4751809651
6385,1012330.8633439385
6386,2270113.648188594
6387,1374564.6389198035
6388,1767111.3172818492
6389,788385.7910080119
6390,1363092.442555511
6391,994245.0580043242
6392,738981.5609578778
6393,1132473.7399705246
6394,1168182.7529292323
6395,922741.3660077621
6396,1366847.1368653288
6397,1197324.711972859
6398,1505116.544058038
6399,1836273.7622088913
6400,2118085.256744309
6401,1311547.4354584592
6402,1855289.051986019
6403,1128103.6622324025
6404,1164111.0498585666
6405,1468232.6725066842
6406,1465056.8212858315
6407,1545629.9006249171
6408,709623.9458159768
6409,904821.0891287816
6410,1433177.9772176656
6411,1715689.840071274
6412,807167.1176530833
6413,934889.7493478854
6414,846993.2206560714
6415,1667875.9164157351
6416,1653621.3360838809
6417,1128004.9012936323
6418,1991384.998530908
6419,1429743.705840535
6420,1640171.704239805
6421,600314.5152692861
6422,2498806.043650327
6423,1480419.3597317887
6424,842884.9249333343
6425,1197194.5145782111
6426,1241870.775191521
6427,1674790.3297431024
6428,1086627.0545530156
6429,1236865.6833913443
6430,1509879.357521046
6431,2230286.858650474
6432,678561.7896976685
6433,1430066.316867323
6434,1292146.4302522931
6435,1090136.5430170782
6436,824899.5786676767
6437,1426083.1981229917
6438,906370.8399399753
6439,1257165.1371470783
6440,1562483.0576844313
6441,704062.4045631298
6442,702514.9676314344
6443,1679972.0491819156
6444,1573479.7222917324
6445,1135564.6094613418
6446,1308940.766443449
6447,1467101.740303986
6448,930818.2707534323
6449,2297479.2941133883
6450,1266965.7920105483
6451,786615.592070831
6452,1538027.9067366046
6453,1572112.9573315994
6454,2027260.3401400242
6455,1364249.0867485967
6456,1399621.4437136464
6457,1624334.8844783702
6458,783465.2686719877
6459,1280094.782088803
6460,1186887.180295336
6461,1762746.4130813442
6462,818954.013594629
6463,713105.3124564905
6464,1132931.6711573468
6465,1746092.5002284755
6466,1354952.1984169807
6467,1538295.6083000256
6468,1291950.3845336454
6469,1705722.0023346404
6470,809523.7262791222
6471,1118116.9242183017
6472,635089.2386321698
6473,890124.9827601553
6474,1241768.2545444043
6475,1510704.338313573
6476,1163562.1798154698
6477,1112330.562478991
6478,784104.7390300797
6479,1744357.1405397162
6480,1913354.0344608573
6481,1420066.4777213463
6482,1534361.790806632
6483,1831197.709924224
6484,1249799.8877450326
6485,1136211.4669148382
6486,860260.6947590736
6487,2093101.1873338239
6488,2057433.4585869303
6489,938022.5811255336
6490,1562980.911422732
6491,1630333.5170205745
6492,656840.7263899624
6493,1529945.9862787027
6494,1779224.0655531439
6495,2541760.445349281
6496,1660765.7214093534
6497,1293042.0995275874
6498,1085796.7433214474
6499,1256257.4027718715
6500,1332549.2660321714
6501,877335.5755173138
6502,1028207.6474935644
6503,1520197.5416749697
6504,893350.5508765618
6505,1349994.5288313432
6506,1326817.8052467296
6507,1974218.441932857
6508,1050492.8289382674
6509,2130509.899978208
6510,1274754.7419389312
6511,1861347.97978673
6512,1488574.96143882
6513,1145299.2946085224
6514,2062195.2302912655
6515,1577058.6851968751
6516,1191751.7378299509
6517,752406.3786808277
6518,1158102.9038277688
6519,1731109.2924198054
6520,1337716.076092865
6521,1717549.842539167
6522,1537548.7700933309
6523,809948.3863884482
6524,1573201.0099627033
6525,1133547.7994975462
6526,1461422.2198465352
6527,1475791.771824538
6528,1726183.9635828554
6529,794602.2012886527
6530,1358679.7685573802
6531,1341367.1659777847
6532,1342416.8889459956
6533,926254.7768811474
6534,1258125.5280702359
6535,1613160.253392725
6536,845883.9856590175
6537,706247.0172249513
6538,1262429.7209314865
6539,1118636.1029018173
6540,1037166.5153426398
6541,1223768.752088402
6542,1481157.3487769887
6543,1426923.1050402129
6544,1408916.855362899
6545,2174603.7657463676
6546,1489297.4734609984
6547,804137.2999435865
6548,1398347.1792066956
6549,811829.806304512
6550,882464.3157340112
6551,1541720.588773466
