Date,EMA_12,EMA_26,MACD,Signal_Line
2020-04-17,15.23400195,15.19164829,0.042353658,-0.160573779
2020-04-20,15.28354007,15.21863729,0.064902785,-0.115478466
2020-04-21,15.2119185,15.18896044,0.022958059,-0.087791161
2020-04-22,15.2219311,15.19548192,0.026449182,-0.064943092
2020-04-23,15.24132625,15.20677952,0.034546728,-0.045045128
2020-04-24,15.24327601,15.21027732,0.032998699,-0.029436363
2020-04-27,15.23677205,15.20959012,0.027181922,-0.018112706
2020-04-28,15.22526861,15.20606491,0.019203701,-0.010649424
2020-04-29,15.21522726,15.20265268,0.01257458,-0.006004624
2020-04-30,15.16642303,15.1800858,-0.013662767,-0.007536252
2020-05-01,15.11974255,15.15659795,-0.036855403,-0.013400083
2020-05-04,15.05855141,15.12440552,-0.065854114,-0.023890889
2020-05-05,15.05831275,15.11941253,-0.061099778,-0.031332667
2020-05-06,15.04734163,15.10960423,-0.062262598,-0.037518653
2020-05-07,15.12651989,15.14311505,-0.016595164,-0.033333955
2020-05-08,15.22090141,15.18732873,0.033572674,-0.019952629
2020-05-11,15.28476268,15.22056362,0.064199062,-0.003122291
2020-05-12,15.34664539,15.25511448,0.091530905,0.015808348
2020-05-13,15.39531534,15.28532823,0.109987112,0.034644101
2020-05-14,15.50926678,15.34834093,0.160925849,0.059900451
2020-05-15,15.7456872,15.47409342,0.271593783,0.102239117
2020-05-18,16.01004313,15.62149396,0.388549166,0.159501127
2020-05-19,16.29957498,15.78967961,0.509895376,0.229579977
2020-05-20,16.56148665,15.95355525,0.607931397,0.305250261
2020-05-21,16.68048856,16.05588442,0.624604138,0.369121036
2020-05-22,16.83179795,16.17500406,0.656793882,0.426655605
2020-05-26,16.94459834,16.27796676,0.666631579,0.4746508
2020-05-27,17.05866026,16.38226558,0.67639468,0.514999576
2020-05-28,17.18732799,16.49432002,0.693007967,0.550601254
2020-05-29,17.38004684,16.6384445,0.741602338,0.588801471
2020-06-01,17.59357804,16.79618933,0.797388714,0.630518919
2020-06-02,17.68795076,16.90069388,0.787256887,0.661866513
2020-06-03,17.72380442,16.97627207,0.747532346,0.67899968
2020-06-04,17.76998838,17.05388156,0.716106819,0.686421108
2020-06-05,17.7196826,17.08270521,0.63697739,0.676532364
2020-06-08,17.74250066,17.14087519,0.60162547,0.661550985
2020-06-09,17.74734674,17.18777334,0.559573401,0.641155468
2020-06-10,17.75175479,17.23134562,0.520409175,0.61700621
2020-06-11,17.76979244,17.27857924,0.4912132,0.591847608
2020-06-12,17.72243974,17.29216595,0.430273786,0.559532843
2020-06-15,17.66960281,17.29859808,0.371004728,0.52182722
2020-06-16,17.66381776,17.32329452,0.34052324,0.485566424
2020-06-17,17.67815348,17.35542085,0.322732635,0.452999666
2020-06-18,17.64966834,17.3656119,0.284056438,0.419211021
2020-06-19,17.67771947,17.40015922,0.277560255,0.390880867
2020-06-22,17.70991634,17.43622144,0.273694909,0.367443676
2020-06-23,17.76239084,17.48176063,0.280630212,0.350080983
2020-06-24,17.74633086,17.49481547,0.25151539,0.330367864
2020-06-25,17.76735679,17.52356984,0.243786955,0.313051683
2020-06-26,17.80668663,17.56056472,0.24612191,0.299665728
2020-06-29,17.83335015,17.59163396,0.241716189,0.28807582
2020-06-30,17.94221942,17.6619574,0.280262016,0.286513059
2020-07-01,17.97157019,17.6968494,0.274720784,0.284154604
2020-07-02,18.01348239,17.73737904,0.276103348,0.282544353
2020-07-06,18.08894659,17.79416575,0.294780835,0.284991649
2020-07-07,18.17187792,17.85593127,0.31594665,0.29118265
2020-07-08,18.31174276,17.94667706,0.365065703,0.30595926
2020-07-09,18.39947464,18.01596024,0.383514403,0.321470289
2020-07-10,18.48924774,18.0875928,0.401654944,0.33750722
2020-07-13,18.67690188,18.20769701,0.469204872,0.36384675
2020-07-14,18.79599393,18.29979354,0.496200389,0.390317478
2020-07-15,18.93276401,18.40240139,0.530362625,0.418326508
2020-07-16,19.01956951,18.48348275,0.536086762,0.441878559
2020-07-17,19.12194335,18.57248399,0.549459364,0.46339472
2020-07-20,19.276106,18.68741114,0.588694857,0.488454747
2020-07-21,19.61778196,18.89552881,0.722253143,0.535214426
2020-07-22,20.15089245,19.20571188,0.945180575,0.617207656
2020-07-23,20.58075511,19.48269616,1.098058945,0.713377914
2020-07-24,20.92340825,19.729015,1.194393248,0.809580981
2020-07-27,21.4699608,20.08064351,1.389317293,0.925528243
2020-07-28,21.90012079,20.39066997,1.509450822,1.042312759
2020-07-29,22.26825594,20.6797314,1.588524543,1.151555116
2020-07-30,22.43313967,20.87678835,1.556351323,1.232514357
2020-07-31,22.7032719,21.1221373,1.581134604,1.302238407
2020-08-03,22.96276844,21.36420116,1.598567282,1.361504182
2020-08-04,23.43188085,21.70848249,1.723398365,1.433883018
2020-08-05,23.96189931,22.0913357,1.870563611,1.521219137
2020-08-06,24.64268389,22.55768114,2.08500276,1.633975861
2020-08-07,25.08734806,22.92622334,2.161124713,1.739405632
2020-08-10,25.72760229,23.39457721,2.333025076,1.858129521
2020-08-11,25.77520204,23.59031228,2.184889755,1.923481567
2020-08-12,25.80286325,23.76547433,2.037388921,1.946263038
2020-08-13,26.0938074,24.05647625,2.037331154,1.964476661
2020-08-14,26.08937558,24.20525582,1.884119752,1.948405279
2020-08-17,26.32839466,24.45990352,1.868491149,1.932422453
2020-08-18,26.59310314,24.7257625,1.867340646,1.919406092
2020-08-19,26.70416428,24.91755791,1.786606373,1.892846148
2020-08-20,26.76844666,25.0808499,1.687596764,1.851796271
2020-08-21,26.75899344,25.20130551,1.557687927,1.792974602
2020-08-24,26.73268666,25.30402358,1.428663081,1.720112298
2020-08-25,26.65904251,25.37439218,1.284650333,1.633019905
2020-08-26,26.7776514,25.52665945,1.250991956,1.556614315
2020-08-27,26.81339738,25.63653654,1.176860834,1.480663619
2020-08-28,26.93595172,25.78271907,1.153232654,1.415177426
2020-08-31,27.16688227,25.97933249,1.187549778,1.369651896
2020-09-01,27.36982347,26.16501157,1.204811898,1.336683897
2020-09-02,27.35123532,26.24530705,1.105928277,1.290532773
2020-09-03,27.25642998,26.28158064,0.974849339,1.227396086
2020-09-04,27.15174848,26.3033895,0.848358979,1.151588665
2020-09-08,27.10747953,26.34491623,0.762563304,1.073783593
2020-09-09,27.08402113,26.39010761,0.693913518,0.997809578
2020-09-10,27.09617174,26.44735891,0.648812834,0.928010229
2020-09-11,27.04122229,26.46896198,0.572260316,0.856860246
2020-09-14,27.07011119,26.5252611,0.544850089,0.794458215
2020-09-15,27.11255572,26.58605662,0.526499101,0.740866392
2020-09-16,27.14985477,26.64301536,0.506839415,0.694060997
2020-09-17,27.12449259,26.6683476,0.456144996,0.646477797
2020-09-18,27.10964756,26.69498851,0.414659053,0.600114048
2020-09-21,26.67724021,26.51750786,0.159732349,0.512037708
2020-09-22,26.33335701,26.3637665,-0.030409482,0.40354827
2020-09-23,25.82268669,26.11563564,-0.292948945,0.264248827
2020-09-24,25.40658105,25.89358856,-0.487007504,0.113997561
2020-09-25,25.03895323,25.68050794,-0.641554708,-0.037112893
2020-09-28,24.80649887,25.5210629,-0.714564029,-0.17260312
2020-09-29,24.74088353,25.43653966,-0.695656129,-0.277213722
2020-09-30,24.53967076,25.28812935,-0.748458589,-0.371462695
2020-10-01,24.48633692,25.20700872,-0.720671797,-0.441304516
2020-10-02,24.40705442,25.11545257,-0.708398145,-0.494723241
2020-10-05,24.42166156,25.0700117,-0.648350138,-0.525448621
2020-10-06,24.33679068,24.981122,-0.644331325,-0.549225162
2020-10-07,24.26159205,24.89718701,-0.635594962,-0.566499122
2020-10-08,24.19627018,24.81865463,-0.622384453,-0.577676188
2020-10-09,24.33053634,24.83719875,-0.506662408,-0.563473432
2020-10-12,24.46829996,24.86599883,-0.397698874,-0.53031852
2020-10-13,24.40948465,24.80822117,-0.398736526,-0.504002121
2020-10-14,24.40248706,24.77531592,-0.372828866,-0.47776747
2020-10-15,24.3702584,24.73218147,-0.361923068,-0.45459859
2020-10-16,24.37006472,24.7052791,-0.335214378,-0.430721747
2020-10-19,24.41420855,24.70170284,-0.287494293,-0.402076257
2020-10-20,24.49463804,24.71913228,-0.224494236,-0.366559852
2020-10-21,24.60269381,24.75452993,-0.151836119,-0.323615106
2020-10-22,24.61227952,24.74789815,-0.135618631,-0.286015811
2020-10-23,24.61454433,24.73894279,-0.124398459,-0.25369234
2020-10-26,24.57784512,24.7120581,-0.134212979,-0.229796468
2020-10-27,24.5698688,24.69827595,-0.128407144,-0.209518603
2020-10-28,24.37819659,24.59647768,-0.218281097,-0.211271102
2020-10-29,24.2183203,24.50333124,-0.285010944,-0.22601907
2020-10-30,24.12580957,24.43767712,-0.311867546,-0.243188766
2020-11-02,24.10737741,24.40570107,-0.298323664,-0.254215745
2020-11-03,24.13778093,24.39824176,-0.260460825,-0.255464761
2020-11-04,24.09566084,24.35866832,-0.26300748,-0.256973305
2020-11-05,24.26109756,24.418841,-0.157743441,-0.237127332
2020-11-06,24.47415946,24.50974166,-0.035582201,-0.196818306
2020-11-09,24.35275023,24.44864965,-0.095899416,-0.176634528
2020-11-10,24.36709622,24.44845331,-0.081357096,-0.157579041
2020-11-11,24.34923518,24.4338271,-0.084591924,-0.142981618
2020-11-12,24.34012221,24.42317331,-0.083051096,-0.130995514
2020-11-13,24.40456507,24.44804942,-0.043484349,-0.113493281
2020-11-16,24.46324726,24.47308274,-0.009835484,-0.092761721
2020-11-17,24.48967079,24.48507663,0.004594162,-0.073290545
2020-11-18,24.4809523,24.48121914,-0.000266848,-0.058685805
2020-11-19,24.4120367,24.4480178,-0.035981092,-0.054144863
2020-11-20,24.40218484,24.44060904,-0.038424201,-0.051000731
2020-11-23,24.28246418,24.38011952,-0.097655343,-0.060331653
2020-11-24,24.13008504,24.29951806,-0.169433016,-0.082151926
2020-11-25,24.01099518,24.2296279,-0.218632725,-0.109448085
2020-11-27,23.78668815,24.1054332,-0.318745056,-0.15130748
2020-11-30,23.59396696,23.98903077,-0.395063818,-0.200058747
2020-12-01,23.66151065,23.99228782,-0.330777177,-0.226202433
2020-12-02,23.71743203,23.99471092,-0.277278893,-0.236417725
2020-12-03,23.77428862,24.00154714,-0.227258518,-0.234585884
2020-12-04,23.84024408,24.01646951,-0.176225426,-0.222913792
2020-12-07,23.9788218,24.07013838,-0.09131658,-0.19659435
2020-12-08,24.08731075,24.11560961,-0.028298856,-0.162935251
2020-12-09,24.06310915,24.10186077,-0.038751626,-0.138098526
2020-12-10,24.0581693,24.09661184,-0.038442537,-0.118167328
2020-12-11,24.05414319,24.09182574,-0.037682554,-0.102070373
2020-12-14,24.04350587,24.08391277,-0.040406901,-0.089737679
2020-12-15,24.12619718,24.120734,0.005463177,-0.070697508
2020-12-16,24.25832078,24.18475375,0.073567033,-0.0418446
2020-12-17,24.54165611,24.32662387,0.215032235,0.009530767
2020-12-18,24.75817046,24.44679984,0.311370624,0.069898739
2020-12-21,24.99199037,24.58244428,0.409546087,0.137828208
2020-12-22,25.05999185,24.64552249,0.414469368,0.19315644
2020-12-23,25.17753148,24.73281707,0.444714405,0.243468033
2020-12-24,25.2749883,24.81268254,0.462305764,0.287235579
2020-12-28,25.45729765,24.93470598,0.522591668,0.334306797
2020-12-29,25.56202116,25.02383891,0.538182255,0.375081889
2020-12-30,25.70447958,25.13229535,0.57218423,0.414502357
2020-12-31,25.8010213,25.22116242,0.57985888,0.447573661
2021-01-04,26.02917193,25.37396523,0.655206697,0.489100269
2021-01-05,26.26637611,25.53670848,0.729667632,0.537213741
2021-01-06,26.37508742,25.64310042,0.731987,0.576168393
2021-01-07,26.50199716,25.75842637,0.743570795,0.609648873
2021-01-08,26.2066131,25.67128373,0.535329368,0.594784972
2021-01-11,26.05774959,25.63926273,0.418486857,0.559525349
2021-01-12,25.95409593,25.62035444,0.333741487,0.514368577
2021-01-13,25.88731201,25.61292081,0.274391197,0.466373101
2021-01-14,25.86557175,25.62277855,0.242793193,0.421657119
2021-01-15,25.7054839,25.5636839,0.141800001,0.365685696
2021-01-19,25.63987089,25.54259615,0.097274736,0.312003504
2021-01-20,25.65435218,25.55677416,0.097578015,0.269118406
2021-01-21,25.68014423,25.57642056,0.103723669,0.236039459
2021-01-22,25.65612206,25.57253757,0.083584498,0.205548466
2021-01-25,25.6251802,25.56383107,0.061349123,0.176708598
2021-01-26,25.61038314,25.56125094,0.049132195,0.151193317
2021-01-27,25.57432411,25.54752861,0.026795499,0.126313754
2021-01-28,25.62581277,25.5743043,0.051508471,0.111352697
2021-01-29,25.82184152,25.67250395,0.149337563,0.11894967
2021-02-01,26.37201985,25.94846668,0.423553179,0.179870372
2021-02-02,26.37386307,25.98072846,0.393134612,0.22252322
2021-02-03,26.45142264,26.04719304,0.404229602,0.258864496
2021-02-04,26.41628063,26.06021575,0.356064885,0.278304574
2021-02-05,26.50823745,26.13086643,0.377371021,0.298117863
2021-02-08,26.67158549,26.23746889,0.434116595,0.32531761
2021-02-09,26.78303386,26.323286,0.459747855,0.352203659
2021-02-10,26.82779779,26.3788944,0.448903385,0.371543604
2021-02-11,26.86075195,26.42801332,0.432738624,0.383782608
2021-02-12,26.93186702,26.49430863,0.437558396,0.394537766
2021-02-16,26.99142598,26.5553969,0.436029085,0.402836029
2021-02-17,27.04105263,26.61158966,0.429462969,0.408161417
2021-02-18,27.04658294,26.64606447,0.400518467,0.406632827
2021-02-19,27.07818569,26.69094865,0.387237043,0.40275367
2021-02-22,27.23277253,26.79406357,0.43870896,0.409944728
2021-02-23,27.30249996,26.860133,0.442366963,0.416429175
2021-02-24,27.38780772,26.93397503,0.453832689,0.423909878
2021-02-25,27.42614486,26.98605089,0.44009397,0.427146696
2021-02-26,27.26858417,26.94278789,0.325796286,0.406876614
2021-03-01,27.17295574,26.92087763,0.252078114,0.375916914
2021-03-02,27.1232703,26.91562746,0.20764284,0.342262099
2021-03-03,27.00538262,26.87424768,0.131134941,0.300036668
2021-03-04,26.76363145,26.76756266,-0.003931216,0.239243091
2021-03-05,26.53184199,26.65566913,-0.123827141,0.166629045
2021-03-08,26.33309703,26.55080473,-0.217707701,0.089761695
2021-03-09,26.30462068,26.5209674,-0.216346723,0.028540012
2021-03-10,26.27344815,26.48993272,-0.21648457,-0.020464904
2021-03-11,26.25630239,26.46564146,-0.209339074,-0.058239738
2021-03-12,26.19840958,26.42226055,-0.223850967,-0.091361984
2021-03-15,26.20680815,26.40972275,-0.202914602,-0.113672508
2021-03-16,26.17099165,26.37744706,-0.206455407,-0.132229087
2021-03-17,26.14930073,26.35171029,-0.202409556,-0.146265181
2021-03-18,26.17571587,26.34943539,-0.173719516,-0.151756048
2021-03-19,26.19360571,26.3451809,-0.151575192,-0.151719877
2021-03-22,26.12397394,26.30042671,-0.176452761,-0.156666454
2021-03-23,25.98182422,26.21891367,-0.237089449,-0.172751053
2021-03-24,25.86169745,26.14351268,-0.281815222,-0.194563887
2021-03-25,25.73251313,26.06043762,-0.327924484,-0.221236006
2021-03-26,25.6339725,25.98870143,-0.354728922,-0.247934589
2021-03-29,25.49751516,25.89672352,-0.399208367,-0.278189345
2021-03-30,25.28574364,25.76518847,-0.479444831,-0.318440442
2021-03-31,25.16747542,25.67273008,-0.505254662,-0.355803286
2021-04-01,25.13170989,25.61808337,-0.486373481,-0.381917325
2021-04-05,25.07498536,25.55474389,-0.479758531,-0.401485566
2021-04-06,25.09606452,25.52935545,-0.433290928,-0.407846638
2021-04-07,25.11713149,25.50740318,-0.390271691,-0.404331649
2021-04-08,25.18664976,25.51196592,-0.325316167,-0.388528553
2021-04-09,25.20578069,25.49707962,-0.29129893,-0.369082628
2021-04-12,25.15150684,25.44937007,-0.29786323,-0.354838748
2021-04-13,25.19235191,25.44697227,-0.25462036,-0.334795071
2021-04-14,25.24198998,25.45201132,-0.210021332,-0.309840323
2021-04-15,25.35183758,25.48934377,-0.137506182,-0.275373495
2021-04-16,25.46678579,25.53450356,-0.067717765,-0.233842349
2021-04-19,25.52281865,25.55646621,-0.033647559,-0.193803391
2021-04-20,25.57084641,25.57709827,-0.006251865,-0.156293086
2021-04-21,25.7237932,25.65027622,0.073516979,-0.110331073
2021-04-22,25.79305575,25.68907056,0.103985192,-0.06746782
2021-04-23,25.83673943,25.71780605,0.118933382,-0.030187579
2021-04-26,25.89431805,25.75433896,0.139979082,0.003845753
2021-04-27,25.97396152,25.80305465,0.170906879,0.037257978
2021-04-28,25.99042889,25.82364314,0.166785742,0.063163531
2021-04-29,26.00005513,25.8406325,0.159422631,0.082415351
2021-04-30,25.97743137,25.84154866,0.135882704,0.093108821
2021-05-03,26.12598051,25.92313771,0.2028428,0.115055617
2021-05-04,26.1895219,25.9687571,0.220764796,0.136197453
2021-05-05,26.23759558,26.00825664,0.22933894,0.15482575
2021-05-06,26.42596547,26.11594132,0.310024149,0.18586543
2021-05-07,26.58535538,26.21564937,0.369706018,0.222633548
2021-05-10,26.72283919,26.3092309,0.413608284,0.260828495
2021-05-11,26.86655617,26.40906562,0.457490551,0.300160906
2021-05-12,26.92262459,26.46994971,0.452674877,0.3306637
2021-05-13,26.94129783,26.512472,0.428825823,0.350296125
2021-05-14,27.00463672,26.57473338,0.429903337,0.366217567
2021-05-17,27.19776957,26.69956797,0.498201603,0.392614374
2021-05-18,27.3694972,26.81915546,0.550341738,0.424159847
2021-05-19,27.46772831,26.90721798,0.560510333,0.451429944
2021-05-20,27.55761627,26.99201665,0.565599621,0.47426388
2021-05-21,27.54459832,27.02764501,0.516953303,0.482801764
2021-05-24,27.59727537,27.09130087,0.50597449,0.48743631
2021-05-25,27.66492541,27.16135271,0.5035727,0.490663588
2021-05-26,27.69386006,27.21258589,0.48127417,0.488785704
2021-05-27,27.72849707,27.26491291,0.463584163,0.483745396
2021-05-28,27.76918983,27.31884529,0.450344547,0.477065226
2021-06-01,27.81746835,27.37544935,0.442018996,0.47005598
2021-06-02,27.87416565,27.4354902,0.43867545,0.463779874
2021-06-03,27.81044772,27.43730568,0.373142043,0.445652308
2021-06-04,27.82099418,27.47002375,0.350970427,0.426715932
2021-06-07,27.8486873,27.50935529,0.339332012,0.409239148
2021-06-08,27.82812004,27.52458824,0.303531806,0.388097679
2021-06-09,27.85225552,27.55869286,0.293562658,0.369190675
2021-06-10,27.87729304,27.59249334,0.284799693,0.352312479
2021-06-11,27.91632496,27.63238276,0.283942193,0.338638421
2021-06-14,27.93289037,27.66139146,0.271498913,0.32521052
2021-06-15,27.89383045,27.66269586,0.231134588,0.306395333
2021-06-16,27.87939488,27.67286648,0.206528396,0.286421946
2021-06-17,27.56625718,27.53739488,0.028862303,0.234910018
2021-06-18,27.31883303,27.42040268,-0.101569651,0.167614084
2021-06-21,27.11824324,27.31629873,-0.198055494,0.094480168
2021-06-22,26.92282114,27.20753583,-0.284714696,0.018641196
2021-06-23,26.79746401,27.12608872,-0.328624711,-0.050811986
2021-06-24,26.68200814,27.04615629,-0.364148143,-0.113479217
2021-06-25,26.58969931,26.97473736,-0.385038046,-0.167790983
2021-06-28,26.53251486,26.91868277,-0.386167903,-0.211466367
2021-06-29,26.43089715,26.84115069,-0.410253538,-0.251223801
2021-06-30,26.38999004,26.79106552,-0.401075483,-0.281194138
2021-07-01,26.34153015,26.73802369,-0.396493538,-0.304254018
2021-07-02,26.36298719,26.71898496,-0.355997775,-0.314602769
2021-07-06,26.33083521,26.67713418,-0.346298965,-0.320942008
2021-07-07,26.29686066,26.63512428,-0.338263625,-0.324406332
2021-07-08,26.24611272,26.58563352,-0.339520807,-0.327429227
2021-07-09,26.24071083,26.55788293,-0.317172096,-0.325377801
2021-07-12,26.23706286,26.53263227,-0.295569405,-0.319416121
2021-07-13,26.21828393,26.50169653,-0.283412602,-0.312215418
2021-07-14,26.22254798,26.48275607,-0.260208084,-0.301813951
2021-07-15,26.24600214,26.47477414,-0.228771996,-0.28720556
2021-07-16,26.17384803,26.42308719,-0.249239164,-0.279612281
2021-07-19,26.01264056,26.32700662,-0.314366064,-0.286563037
2021-07-20,25.85331113,26.22700608,-0.373694948,-0.303989419
2021-07-21,25.75864801,26.15374643,-0.395098419,-0.322211219
2021-07-22,25.69808674,26.09532075,-0.397234009,-0.337215777
2021-07-23,25.62422731,26.03033406,-0.406106753,-0.350993972
2021-07-26,25.57357697,25.97586488,-0.402287912,-0.36125276
2021-07-27,25.42871897,25.87631933,-0.447600363,-0.378522281
2021-07-28,25.34060849,25.80074019,-0.460131691,-0.394844163
2021-07-29,25.40574564,25.79801869,-0.392273046,-0.39432994
2021-07-30,25.42455398,25.77801729,-0.353463309,-0.386156613
2021-08-02,25.44493017,25.76164558,-0.316715411,-0.372268373
2021-08-03,25.4635563,25.74715332,-0.283597019,-0.354534102
2021-08-04,25.4608552,25.7248456,-0.263990403,-0.336425362
2021-08-05,25.43256985,25.69167188,-0.259102036,-0.320960697
2021-08-06,25.26017453,25.58947399,-0.329299458,-0.322628449
2021-08-09,24.95168601,25.41654993,-0.464863915,-0.351075542
2021-08-10,24.70942675,25.26547221,-0.556045464,-0.392069527
2021-08-11,24.51936124,25.13277064,-0.613409398,-0.436337501
2021-08-12,24.30176713,24.98256537,-0.680798239,-0.485229648
2021-08-13,24.21964906,24.89259754,-0.672948482,-0.522773415
2021-08-16,24.15201085,24.81018296,-0.658172111,-0.549853154
2021-08-17,24.07447083,24.72409538,-0.649624558,-0.569807435
2021-08-18,23.97255234,24.62690318,-0.654350843,-0.586716117
2021-08-19,23.85677495,24.52268808,-0.66591313,-0.602555519
2021-08-20,23.7411172,24.41767411,-0.67655692,-0.617355799
2021-08-23,23.72694534,24.3607353,-0.633789959,-0.620642631
2021-08-24,23.75203058,24.32586598,-0.573835394,-0.611281184
2021-08-25,23.75494894,24.28476479,-0.529815846,-0.594988116
2021-08-26,23.72280288,24.23004143,-0.507238557,-0.577438205
2021-08-27,23.77467928,24.21744573,-0.442766458,-0.550503855
2021-08-30,23.80319001,24.19837561,-0.395185596,-0.519440203
2021-08-31,23.82731449,24.18071809,-0.353403603,-0.486232883
2021-09-01,23.88111227,24.18044268,-0.299330414,-0.448852389
2021-09-02,23.88017192,24.1578173,-0.277645379,-0.414610987
2021-09-03,24.01583764,24.20257151,-0.186733864,-0.369035563
2021-09-07,24.06478564,24.21230692,-0.147521282,-0.324732706
2021-09-08,24.05666464,24.19746931,-0.140804669,-0.287947099
2021-09-09,24.06840845,24.19269376,-0.12428531,-0.255214741
2021-09-10,24.03557631,24.16767937,-0.132103063,-0.230592405
2021-09-13,23.99210307,24.1369624,-0.14485933,-0.21344579
2021-09-14,23.96901015,24.11511327,-0.146103119,-0.199977256
2021-09-15,23.93670101,24.08873456,-0.15203355,-0.190388515
2021-09-16,23.75443944,23.98971725,-0.235277805,-0.199366373
2021-09-17,23.52991031,23.86418264,-0.334272333,-0.226347565
2021-09-20,23.31961643,23.73816912,-0.418552689,-0.26478859
2021-09-21,23.20475236,23.65186029,-0.447107935,-0.301252459
2021-09-22,23.15309807,23.5938706,-0.440772534,-0.329156474
2021-09-23,23.07446763,23.52336169,-0.448894057,-0.353103991
2021-09-24,22.9688573,23.43926086,-0.470403557,-0.376563904
2021-09-27,22.92087919,23.38131558,-0.460436387,-0.393338401
2021-09-28,22.84535936,23.31084778,-0.465488418,-0.407768404
2021-09-29,22.63207325,23.17367384,-0.541600593,-0.434534842
2021-09-30,22.53806197,23.08829059,-0.550228622,-0.457673598
2021-10-01,22.53374478,23.04545427,-0.511709489,-0.468480776
2021-10-04,22.54670712,23.01379099,-0.467083866,-0.468201394
2021-10-05,22.55213691,22.98180653,-0.429669616,-0.460495039
2021-10-06,22.545039,22.94656164,-0.401522633,-0.448700557
2021-10-07,22.55841761,22.92326077,-0.364843159,-0.431929078
2021-10-08,22.57696888,22.90516744,-0.328198564,-0.411182975
2021-10-11,22.58666588,22.88552537,-0.298859484,-0.388718277
2021-10-12,22.57194793,22.85630121,-0.284353273,-0.367845276
2021-10-13,22.6607252,22.87798261,-0.217257411,-0.337727703
2021-10-14,22.78307507,22.92079867,-0.137723594,-0.297726881
2021-10-15,22.86690954,22.95096166,-0.084052123,-0.254991929
2021-10-18,22.92476962,22.97259414,-0.047824519,-0.213558447
2021-10-19,23.06895883,23.03847602,0.030482816,-0.164750195
2021-10-20,23.27742667,23.14110741,0.136319265,-0.104536303
2021-10-21,23.41166866,23.21584016,0.1958285,-0.044463342
2021-10-22,23.56818131,23.30570392,0.26247739,0.016924804
2021-10-25,23.72261503,23.39950366,0.323111365,0.078162116
2021-10-26,23.77852048,23.45035528,0.3281652,0.128162733
2021-10-27,23.84167105,23.50506964,0.336601406,0.169850468
2021-10-28,23.88402944,23.55039786,0.333631578,0.20260669
2021-10-29,23.89340948,23.57962762,0.313781852,0.224841722
2021-11-01,23.91965405,23.615507,0.304147047,0.240702787
2021-11-02,23.85509188,23.60695092,0.24814096,0.242190422
2021-11-03,23.75830849,23.57873232,0.179576167,0.229667571
2021-11-04,23.78103028,23.60297439,0.178055899,0.219345237
2021-11-05,23.83810261,23.64364298,0.194459633,0.214368116
2021-11-08,23.94562539,23.70981762,0.235807766,0.218656046
2021-11-09,24.00214452,23.75449778,0.247646739,0.224454184
2021-11-10,24.11981462,23.82949796,0.290316664,0.23762668
2021-11-11,24.30153554,23.93849815,0.363037388,0.262708822
2021-11-12,24.46191467,24.04260939,0.419305276,0.294028113
2021-11-15,24.56115862,24.12145317,0.439705453,0.323163581
2021-11-16,24.62005733,24.18238258,0.437674751,0.346065815
2021-11-17,24.70420233,24.25531719,0.448885139,0.36662968
2021-11-18,24.73447875,24.30314548,0.431333273,0.379570398
2021-11-19,24.74148212,24.33846809,0.40301404,0.384259127
2021-11-22,24.6731004,24.33539644,0.337703955,0.374948092
2021-11-23,24.48262333,24.26870037,0.213922961,0.342743066
2021-11-24,24.33083517,24.21146333,0.119371844,0.298068822
2021-11-26,24.14255289,24.12965125,0.012901637,0.241035385
2021-11-29,23.93585241,24.03108448,-0.095232066,0.173781895
2021-11-30,23.75572118,23.9373004,-0.181579219,0.102709672
2021-12-01,23.53161019,23.8159448,-0.284334602,0.025300817
2021-12-02,23.33905489,23.70217116,-0.363116273,-0.052382601
2021-12-03,23.20150793,23.60904735,-0.407539413,-0.123413963
2021-12-06,23.05173758,23.50674759,-0.45501001,-0.189733173
2021-12-07,22.9648548,23.4312107,-0.466355895,-0.245057717
2021-12-08,22.87641551,23.35408393,-0.477668426,-0.291579859
2021-12-09,22.7375825,23.25185556,-0.514273067,-0.3361185
2021-12-10,22.64872363,23.17097736,-0.522253735,-0.373345547
2021-12-13,22.59353552,23.10571985,-0.51218433,-0.401113304
2021-12-14,22.48483761,23.01544424,-0.530606627,-0.427011968
2021-12-15,22.33455481,22.90378166,-0.569226846,-0.455454944
2021-12-16,22.35308483,22.87053857,-0.517453738,-0.467854703
2021-12-17,22.37676408,22.84360978,-0.4668457,-0.467652902
2021-12-20,22.36110801,22.80149051,-0.4403825,-0.462198822
2021-12-21,22.38278383,22.77930609,-0.396522263,-0.44906351
2021-12-22,22.44574013,22.78024636,-0.334506233,-0.426152054
2021-12-23,22.52039546,22.79141328,-0.271017824,-0.395125208
2021-12-27,22.59095002,22.8053086,-0.214358584,-0.358971883
2021-12-28,22.67095772,22.82795241,-0.156994697,-0.318576446
2021-12-29,22.69819493,22.82943739,-0.131242463,-0.281109649
2021-12-30,22.74893415,22.84414572,-0.095211572,-0.243930034
2021-12-31,22.83802107,22.87998671,-0.041965646,-0.203537156
2022-01-03,22.83063335,22.8733211,-0.042687747,-0.171367275
2022-01-04,22.86253593,22.88551954,-0.022983615,-0.141690543
2022-01-05,22.90676111,22.90511066,0.001650452,-0.113022344
2022-01-06,22.7940286,22.8509543,-0.056925699,-0.101803015
2022-01-07,22.7324856,22.81710577,-0.084620166,-0.098366445
